,Value,Anomaly,year,Month,county
484,0.06,-0.26,1935,May,Los Angeles
485,0.0,-0.06,1935,June,Los Angeles
486,0.05,0.02,1935,July,Los Angeles
487,0.4,0.33,1935,August,Los Angeles
488,0.12,-0.09,1935,September,Los Angeles
489,0.22,-0.29,1935,October,Los Angeles
490,0.76,-0.53,1935,November,Los Angeles
491,0.65,-1.78,1935,December,Los Angeles
492,0.27,-3.02,1936,January,Los Angeles
493,7.53,4.11,1936,February,Los Angeles
494,1.42,-1.39,1936,March,Los Angeles
495,0.72,-0.4,1936,April,Los Angeles
496,0.03,-0.29,1936,May,Los Angeles
497,0.12,0.06,1936,June,Los Angeles
498,0.11,0.08,1936,July,Los Angeles
499,0.06,-0.01,1936,August,Los Angeles
500,0.01,-0.2,1936,September,Los Angeles
501,1.66,1.15,1936,October,Los Angeles
502,0.14,-1.15,1936,November,Los Angeles
503,6.98,4.55,1936,December,Los Angeles
504,2.69,-0.6,1937,January,Los Angeles
505,6.29,2.87,1937,February,Los Angeles
506,4.65,1.84,1937,March,Los Angeles
507,0.29,-0.83,1937,April,Los Angeles
508,0.36,0.04,1937,May,Los Angeles
509,0.07,0.01,1937,June,Los Angeles
510,0.02,-0.01,1937,July,Los Angeles
511,0.0,-0.07,1937,August,Los Angeles
512,0.01,-0.2,1937,September,Los Angeles
513,0.02,-0.49,1937,October,Los Angeles
514,0.02,-1.27,1937,November,Los Angeles
515,3.17,0.74,1937,December,Los Angeles
516,1.6,-1.69,1938,January,Los Angeles
517,8.23,4.81,1938,February,Los Angeles
518,9.13,6.32,1938,March,Los Angeles
519,0.89,-0.23,1938,April,Los Angeles
520,0.24,-0.08,1938,May,Los Angeles
521,0.04,-0.02,1938,June,Los Angeles
522,0.08,0.05,1938,July,Los Angeles
523,0.14,0.07,1938,August,Los Angeles
524,0.12,-0.09,1938,September,Los Angeles
525,0.1,-0.41,1938,October,Los Angeles
526,0.02,-1.27,1938,November,Los Angeles
527,7.1,4.67,1938,December,Los Angeles
528,2.92,-0.37,1939,January,Los Angeles
529,1.27,-2.15,1939,February,Los Angeles
530,1.88,-0.93,1939,March,Los Angeles
531,0.5,-0.62,1939,April,Los Angeles
532,0.27,-0.05,1939,May,Los Angeles
533,0.0,-0.06,1939,June,Los Angeles
534,0.0,-0.03,1939,July,Los Angeles
535,0.03,-0.04,1939,August,Los Angeles
536,1.23,1.02,1939,September,Los Angeles
537,0.27,-0.24,1939,October,Los Angeles
538,0.42,-0.87,1939,November,Los Angeles
539,0.62,-1.81,1939,December,Los Angeles
540,4.46,1.17,1940,January,Los Angeles
541,4.64,1.22,1940,February,Los Angeles
542,1.15,-1.66,1940,March,Los Angeles
543,1.56,0.44,1940,April,Los Angeles
544,0.17,-0.15,1940,May,Los Angeles
545,0.0,-0.06,1940,June,Los Angeles
546,0.0,-0.03,1940,July,Los Angeles
547,0.0,-0.07,1940,August,Los Angeles
548,0.01,-0.2,1940,September,Los Angeles
549,1.35,0.84,1940,October,Los Angeles
550,0.46,-0.83,1940,November,Los Angeles
551,6.44,4.01,1940,December,Los Angeles
552,2.85,-0.44,1941,January,Los Angeles
553,9.27,5.85,1941,February,Los Angeles
554,8.68,5.87,1941,March,Los Angeles
555,3.96,2.84,1941,April,Los Angeles
556,0.27,-0.05,1941,May,Los Angeles
557,0.01,-0.05,1941,June,Los Angeles
558,0.02,-0.01,1941,July,Los Angeles
559,0.05,-0.02,1941,August,Los Angeles
560,0.0,-0.21,1941,September,Los Angeles
561,1.97,1.46,1941,October,Los Angeles
562,0.28,-1.01,1941,November,Los Angeles
563,5.06,2.63,1941,December,Los Angeles
564,0.35,-2.94,1942,January,Los Angeles
565,0.94,-2.48,1942,February,Los Angeles
566,1.15,-1.66,1942,March,Los Angeles
567,2.24,1.12,1942,April,Los Angeles
568,0.03,-0.29,1942,May,Los Angeles
569,0.0,-0.06,1942,June,Los Angeles
570,0.02,-0.01,1942,July,Los Angeles
571,0.38,0.31,1942,August,Los Angeles
572,0.0,-0.21,1942,September,Los Angeles
573,0.83,0.32,1942,October,Los Angeles
574,0.3,-0.99,1942,November,Los Angeles
575,1.07,-1.36,1942,December,Los Angeles
576,11.01,7.72,1943,January,Los Angeles
577,3.45,0.03,1943,February,Los Angeles
578,4.05,1.24,1943,March,Los Angeles
579,1.13,0.01,1943,April,Los Angeles
580,0.01,-0.31,1943,May,Los Angeles
581,0.01,-0.05,1943,June,Los Angeles
582,0.0,-0.03,1943,July,Los Angeles
583,0.0,-0.07,1943,August,Los Angeles
584,0.18,-0.03,1943,September,Los Angeles
585,0.45,-0.06,1943,October,Los Angeles
586,0.23,-1.06,1943,November,Los Angeles
587,7.51,5.08,1943,December,Los Angeles
588,1.07,-2.22,1944,January,Los Angeles
589,9.06,5.64,1944,February,Los Angeles
590,2.33,-0.48,1944,March,Los Angeles
591,0.82,-0.3,1944,April,Los Angeles
592,0.06,-0.26,1944,May,Los Angeles
593,0.07,0.01,1944,June,Los Angeles
594,0.01,-0.02,1944,July,Los Angeles
595,0.0,-0.07,1944,August,Los Angeles
596,0.01,-0.2,1944,September,Los Angeles
597,0.05,-0.46,1944,October,Los Angeles
598,4.92,3.63,1944,November,Los Angeles
599,0.96,-1.47,1944,December,Los Angeles
600,0.17,-3.12,1945,January,Los Angeles
601,3.7,0.28,1945,February,Los Angeles
602,3.75,0.94,1945,March,Los Angeles
603,0.3,-0.82,1945,April,Los Angeles
604,0.02,-0.3,1945,May,Los Angeles
605,0.05,-0.01,1945,June,Los Angeles
606,0.03,0.0,1945,July,Los Angeles
607,0.24,0.17,1945,August,Los Angeles
608,0.2,-0.01,1945,September,Los Angeles
609,1.0,0.49,1945,October,Los Angeles
610,0.24,-1.05,1945,November,Los Angeles
611,5.54,3.11,1945,December,Los Angeles
612,0.24,-3.05,1946,January,Los Angeles
613,1.4,-2.02,1946,February,Los Angeles
614,4.13,1.32,1946,March,Los Angeles
615,0.55,-0.57,1946,April,Los Angeles
616,0.18,-0.14,1946,May,Los Angeles
617,0.0,-0.06,1946,June,Los Angeles
618,0.18,0.15,1946,July,Los Angeles
619,0.0,-0.07,1946,August,Los Angeles
620,0.09,-0.12,1946,September,Los Angeles
621,0.94,0.43,1946,October,Los Angeles
622,6.04,4.75,1946,November,Los Angeles
623,3.74,1.31,1946,December,Los Angeles
624,0.5,-2.79,1947,January,Los Angeles
625,0.43,-2.99,1947,February,Los Angeles
626,1.14,-1.67,1947,March,Los Angeles
627,0.33,-0.79,1947,April,Los Angeles
628,0.21,-0.11,1947,May,Los Angeles
629,0.02,-0.04,1947,June,Los Angeles
630,0.0,-0.03,1947,July,Los Angeles
631,0.07,0.0,1947,August,Los Angeles
632,0.09,-0.12,1947,September,Los Angeles
633,0.15,-0.36,1947,October,Los Angeles
634,0.1,-1.19,1947,November,Los Angeles
635,2.06,-0.37,1947,December,Los Angeles
636,0.02,-3.27,1948,January,Los Angeles
637,1.62,-1.8,1948,February,Los Angeles
638,2.43,-0.38,1948,March,Los Angeles
639,1.33,0.21,1948,April,Los Angeles
640,0.05,-0.27,1948,May,Los Angeles
641,0.21,0.15,1948,June,Los Angeles
642,0.0,-0.03,1948,July,Los Angeles
643,0.0,-0.07,1948,August,Los Angeles
644,0.0,-0.21,1948,September,Los Angeles
645,0.3,-0.21,1948,October,Los Angeles
646,0.01,-1.28,1948,November,Los Angeles
647,2.54,0.11,1948,December,Los Angeles
648,2.7,-0.59,1949,January,Los Angeles
649,1.51,-1.91,1949,February,Los Angeles
650,1.41,-1.4,1949,March,Los Angeles
651,0.04,-1.08,1949,April,Los Angeles
652,0.75,0.43,1949,May,Los Angeles
653,0.01,-0.05,1949,June,Los Angeles
654,0.0,-0.03,1949,July,Los Angeles
655,0.01,-0.06,1949,August,Los Angeles
656,0.0,-0.21,1949,September,Los Angeles
657,0.06,-0.45,1949,October,Los Angeles
658,1.47,0.18,1949,November,Los Angeles
659,2.81,0.38,1949,December,Los Angeles
660,2.36,-0.93,1950,January,Los Angeles
661,1.77,-1.65,1950,February,Los Angeles
662,1.08,-1.73,1950,March,Los Angeles
663,0.78,-0.34,1950,April,Los Angeles
664,0.12,-0.2,1950,May,Los Angeles
665,0.03,-0.03,1950,June,Los Angeles
666,0.09,0.06,1950,July,Los Angeles
667,0.0,-0.07,1950,August,Los Angeles
668,0.29,0.08,1950,September,Los Angeles
669,0.26,-0.25,1950,October,Los Angeles
670,1.13,-0.16,1950,November,Los Angeles
671,0.07,-2.36,1950,December,Los Angeles
672,2.53,-0.76,1951,January,Los Angeles
673,0.92,-2.5,1951,February,Los Angeles
674,0.59,-2.22,1951,March,Los Angeles
675,1.7,0.58,1951,April,Los Angeles
676,0.28,-0.04,1951,May,Los Angeles
677,0.0,-0.06,1951,June,Los Angeles
678,0.02,-0.01,1951,July,Los Angeles
679,0.15,0.08,1951,August,Los Angeles
680,0.03,-0.18,1951,September,Los Angeles
681,0.79,0.28,1951,October,Los Angeles
682,1.25,-0.04,1951,November,Los Angeles
683,5.61,3.18,1951,December,Los Angeles
684,10.0,6.71,1952,January,Los Angeles
685,0.5,-2.92,1952,February,Los Angeles
686,7.1,4.29,1952,March,Los Angeles
687,1.71,0.59,1952,April,Los Angeles
688,0.0,-0.32,1952,May,Los Angeles
689,0.0,-0.06,1952,June,Los Angeles
690,0.05,0.02,1952,July,Los Angeles
691,0.0,-0.07,1952,August,Los Angeles
692,0.17,-0.04,1952,September,Los Angeles
693,0.0,-0.51,1952,October,Los Angeles
694,3.31,2.02,1952,November,Los Angeles
695,3.45,1.02,1952,December,Los Angeles
696,0.95,-2.34,1953,January,Los Angeles
697,0.33,-3.09,1953,February,Los Angeles
698,0.7,-2.11,1953,March,Los Angeles
699,1.19,0.07,1953,April,Los Angeles
700,0.19,-0.13,1953,May,Los Angeles
701,0.02,-0.04,1953,June,Los Angeles
702,0.01,-0.02,1953,July,Los Angeles
703,0.01,-0.06,1953,August,Los Angeles
704,0.0,-0.21,1953,September,Los Angeles
705,0.03,-0.48,1953,October,Los Angeles
706,1.19,-0.1,1953,November,Los Angeles
707,0.21,-2.22,1953,December,Los Angeles
708,5.86,2.57,1954,January,Los Angeles
709,2.76,-0.66,1954,February,Los Angeles
710,3.63,0.82,1954,March,Los Angeles
711,0.15,-0.97,1954,April,Los Angeles
712,0.03,-0.29,1954,May,Los Angeles
713,0.02,-0.04,1954,June,Los Angeles
714,0.03,0.0,1954,July,Los Angeles
715,0.0,-0.07,1954,August,Los Angeles
716,0.01,-0.2,1954,September,Los Angeles
717,0.0,-0.51,1954,October,Los Angeles
718,1.78,0.49,1954,November,Los Angeles
719,1.07,-1.36,1954,December,Los Angeles
720,4.68,1.39,1955,January,Los Angeles
721,1.15,-2.27,1955,February,Los Angeles
722,0.46,-2.35,1955,March,Los Angeles
723,1.76,0.64,1955,April,Los Angeles
724,1.2,0.88,1955,May,Los Angeles
725,0.01,-0.05,1955,June,Los Angeles
726,0.0,-0.03,1955,July,Los Angeles
727,0.05,-0.02,1955,August,Los Angeles
728,0.0,-0.21,1955,September,Los Angeles
729,0.0,-0.51,1955,October,Los Angeles
730,1.21,-0.08,1955,November,Los Angeles
731,1.53,-0.9,1955,December,Los Angeles
732,6.49,3.2,1956,January,Los Angeles
733,0.65,-2.77,1956,February,Los Angeles
734,0.0,-2.81,1956,March,Los Angeles
735,2.96,1.84,1956,April,Los Angeles
736,0.87,0.55,1956,May,Los Angeles
737,0.0,-0.06,1956,June,Los Angeles
738,0.04,0.01,1956,July,Los Angeles
739,0.0,-0.07,1956,August,Los Angeles
740,0.0,-0.21,1956,September,Los Angeles
741,0.32,-0.19,1956,October,Los Angeles
742,0.0,-1.29,1956,November,Los Angeles
743,0.31,-2.12,1956,December,Los Angeles
744,5.46,2.17,1957,January,Los Angeles
745,1.84,-1.58,1957,February,Los Angeles
746,1.31,-1.5,1957,March,Los Angeles
747,1.15,0.03,1957,April,Los Angeles
748,1.01,0.69,1957,May,Los Angeles
749,0.16,0.1,1957,June,Los Angeles
750,0.01,-0.02,1957,July,Los Angeles
751,0.0,-0.07,1957,August,Los Angeles
752,0.01,-0.2,1957,September,Los Angeles
753,1.76,1.25,1957,October,Los Angeles
754,0.64,-0.65,1957,November,Los Angeles
755,4.13,1.7,1957,December,Los Angeles
756,1.89,-1.4,1958,January,Los Angeles
757,6.82,3.4,1958,February,Los Angeles
758,5.3,2.49,1958,March,Los Angeles
759,4.31,3.19,1958,April,Los Angeles
760,0.12,-0.2,1958,May,Los Angeles
761,0.01,-0.05,1958,June,Los Angeles
762,0.0,-0.03,1958,July,Los Angeles
763,0.11,0.04,1958,August,Los Angeles
764,0.34,0.13,1958,September,Los Angeles
765,0.35,-0.16,1958,October,Los Angeles
766,0.2,-1.09,1958,November,Los Angeles
767,0.01,-2.42,1958,December,Los Angeles
768,2.04,-1.25,1959,January,Los Angeles
769,4.33,0.91,1959,February,Los Angeles
770,0.01,-2.8,1959,March,Los Angeles
771,0.6,-0.52,1959,April,Los Angeles
772,0.01,-0.31,1959,May,Los Angeles
773,0.0,-0.06,1959,June,Los Angeles
774,0.01,-0.02,1959,July,Los Angeles
775,0.03,-0.04,1959,August,Los Angeles
776,0.21,0.0,1959,September,Los Angeles
777,0.05,-0.46,1959,October,Los Angeles
778,0.07,-1.22,1959,November,Los Angeles
779,1.52,-0.91,1959,December,Los Angeles
780,2.82,-0.47,1960,January,Los Angeles
781,2.3,-1.12,1960,February,Los Angeles
782,0.47,-2.34,1960,March,Los Angeles
783,1.47,0.35,1960,April,Los Angeles
784,0.04,-0.28,1960,May,Los Angeles
785,0.0,-0.06,1960,June,Los Angeles
786,0.01,-0.02,1960,July,Los Angeles
787,0.0,-0.07,1960,August,Los Angeles
788,0.03,-0.18,1960,September,Los Angeles
789,0.2,-0.31,1960,October,Los Angeles
790,3.15,1.86,1960,November,Los Angeles
791,0.18,-2.25,1960,December,Los Angeles
792,1.22,-2.07,1961,January,Los Angeles
793,0.05,-3.37,1961,February,Los Angeles
794,0.71,-2.1,1961,March,Los Angeles
795,0.23,-0.89,1961,April,Los Angeles
796,0.03,-0.29,1961,May,Los Angeles
797,0.0,-0.06,1961,June,Los Angeles
798,0.01,-0.02,1961,July,Los Angeles
799,0.27,0.2,1961,August,Los Angeles
800,0.02,-0.19,1961,September,Los Angeles
801,0.01,-0.5,1961,October,Los Angeles
802,2.25,0.96,1961,November,Los Angeles
803,1.97,-0.46,1961,December,Los Angeles
804,2.81,-0.48,1962,January,Los Angeles
805,10.88,7.46,1962,February,Los Angeles
806,1.29,-1.52,1962,March,Los Angeles
807,0.01,-1.11,1962,April,Los Angeles
808,0.31,-0.01,1962,May,Los Angeles
809,0.02,-0.04,1962,June,Los Angeles
810,0.0,-0.03,1962,July,Los Angeles
811,0.0,-0.07,1962,August,Los Angeles
812,0.0,-0.21,1962,September,Los Angeles
813,0.19,-0.32,1962,October,Los Angeles
814,0.01,-1.28,1962,November,Los Angeles
815,0.02,-2.41,1962,December,Los Angeles
816,0.43,-2.86,1963,January,Los Angeles
817,3.72,0.3,1963,February,Los Angeles
818,2.21,-0.6,1963,March,Los Angeles
819,1.74,0.62,1963,April,Los Angeles
820,0.05,-0.27,1963,May,Los Angeles
821,0.28,0.22,1963,June,Los Angeles
822,0.0,-0.03,1963,July,Los Angeles
823,0.1,0.03,1963,August,Los Angeles
824,1.17,0.96,1963,September,Los Angeles
825,0.89,0.38,1963,October,Los Angeles
826,2.43,1.14,1963,November,Los Angeles
827,0.05,-2.38,1963,December,Los Angeles
828,1.97,-1.32,1964,January,Los Angeles
829,0.09,-3.33,1964,February,Los Angeles
830,1.86,-0.95,1964,March,Los Angeles
831,1.14,0.02,1964,April,Los Angeles
832,0.29,-0.03,1964,May,Los Angeles
833,0.18,0.12,1964,June,Los Angeles
834,0.01,-0.02,1964,July,Los Angeles
835,0.01,-0.06,1964,August,Los Angeles
836,0.01,-0.2,1964,September,Los Angeles
837,0.41,-0.1,1964,October,Los Angeles
838,1.98,0.69,1964,November,Los Angeles
839,1.94,-0.49,1964,December,Los Angeles
840,0.62,-2.67,1965,January,Los Angeles
841,0.37,-3.05,1965,February,Los Angeles
842,1.37,-1.44,1965,March,Los Angeles
843,4.84,3.72,1965,April,Los Angeles
844,0.03,-0.29,1965,May,Los Angeles
845,0.05,-0.01,1965,June,Los Angeles
846,0.22,0.19,1965,July,Los Angeles
847,0.22,0.15,1965,August,Los Angeles
848,0.66,0.45,1965,September,Los Angeles
849,0.0,-0.51,1965,October,Los Angeles
850,6.29,5.0,1965,November,Los Angeles
851,5.38,2.95,1965,December,Los Angeles
852,0.94,-2.35,1966,January,Los Angeles
853,1.41,-2.01,1966,February,Los Angeles
854,0.37,-2.44,1966,March,Los Angeles
855,0.01,-1.11,1966,April,Los Angeles
856,0.15,-0.17,1966,May,Los Angeles
857,0.0,-0.06,1966,June,Los Angeles
858,0.01,-0.02,1966,July,Los Angeles
859,0.0,-0.07,1966,August,Los Angeles
860,0.3,0.09,1966,September,Los Angeles
861,0.05,-0.46,1966,October,Los Angeles
862,3.37,2.08,1966,November,Los Angeles
863,5.75,3.32,1966,December,Los Angeles
864,4.35,1.06,1967,January,Los Angeles
865,0.14,-3.28,1967,February,Los Angeles
866,2.85,0.04,1967,March,Los Angeles
867,4.29,3.17,1967,April,Los Angeles
868,0.19,-0.13,1967,May,Los Angeles
869,0.07,0.01,1967,June,Los Angeles
870,0.01,-0.02,1967,July,Los Angeles
871,0.08,0.01,1967,August,Los Angeles
872,0.56,0.35,1967,September,Los Angeles
873,0.0,-0.51,1967,October,Los Angeles
874,5.64,4.35,1967,November,Los Angeles
875,1.41,-1.02,1967,December,Los Angeles
876,0.94,-2.35,1968,January,Los Angeles
877,0.94,-2.48,1968,February,Los Angeles
878,2.43,-0.38,1968,March,Los Angeles
879,0.62,-0.5,1968,April,Los Angeles
880,0.06,-0.26,1968,May,Los Angeles
881,0.02,-0.04,1968,June,Los Angeles
882,0.09,0.06,1968,July,Los Angeles
883,0.15,0.08,1968,August,Los Angeles
884,0.0,-0.21,1968,September,Los Angeles
885,0.38,-0.13,1968,October,Los Angeles
886,0.43,-0.86,1968,November,Los Angeles
887,1.14,-1.29,1968,December,Los Angeles
888,13.79,10.5,1969,January,Los Angeles
889,9.84,6.42,1969,February,Los Angeles
890,1.0,-1.81,1969,March,Los Angeles
891,0.9,-0.22,1969,April,Los Angeles
892,0.2,-0.12,1969,May,Los Angeles
893,0.1,0.04,1969,June,Los Angeles
894,0.18,0.15,1969,July,Los Angeles
895,0.0,-0.07,1969,August,Los Angeles
896,0.01,-0.2,1969,September,Los Angeles
897,0.0,-0.51,1969,October,Los Angeles
898,1.64,0.35,1969,November,Los Angeles
899,0.09,-2.34,1969,December,Los Angeles
900,1.38,-1.91,1970,January,Los Angeles
901,3.19,-0.23,1970,February,Los Angeles
902,2.97,0.16,1970,March,Los Angeles
903,0.08,-1.04,1970,April,Los Angeles
904,0.01,-0.31,1970,May,Los Angeles
905,0.04,-0.02,1970,June,Los Angeles
906,0.02,-0.01,1970,July,Los Angeles
907,0.01,-0.06,1970,August,Los Angeles
908,0.0,-0.21,1970,September,Los Angeles
909,0.03,-0.48,1970,October,Los Angeles
910,5.31,4.02,1970,November,Los Angeles
911,4.42,1.99,1970,December,Los Angeles
912,0.67,-2.62,1971,January,Los Angeles
913,0.81,-2.61,1971,February,Los Angeles
914,0.58,-2.23,1971,March,Los Angeles
915,0.59,-0.53,1971,April,Los Angeles
916,0.59,0.27,1971,May,Los Angeles
917,0.02,-0.04,1971,June,Los Angeles
918,0.02,-0.01,1971,July,Los Angeles
919,0.01,-0.06,1971,August,Los Angeles
920,0.08,-0.13,1971,September,Los Angeles
921,0.34,-0.17,1971,October,Los Angeles
922,0.34,-0.95,1971,November,Los Angeles
923,6.6,4.17,1971,December,Los Angeles
924,0.01,-3.28,1972,January,Los Angeles
925,0.11,-3.31,1972,February,Los Angeles
926,0.0,-2.81,1972,March,Los Angeles
927,0.14,-0.98,1972,April,Los Angeles
928,0.07,-0.25,1972,May,Los Angeles
929,0.18,0.12,1972,June,Los Angeles
930,0.0,-0.03,1972,July,Los Angeles
931,0.25,0.18,1972,August,Los Angeles
932,0.08,-0.13,1972,September,Los Angeles
933,0.33,-0.18,1972,October,Los Angeles
934,2.92,1.63,1972,November,Los Angeles
935,1.44,-0.99,1972,December,Los Angeles
936,3.45,0.16,1973,January,Los Angeles
937,7.71,4.29,1973,February,Los Angeles
938,3.22,0.41,1973,March,Los Angeles
939,0.04,-1.08,1973,April,Los Angeles
940,0.07,-0.25,1973,May,Los Angeles
941,0.01,-0.05,1973,June,Los Angeles
942,0.0,-0.03,1973,July,Los Angeles
943,0.02,-0.05,1973,August,Los Angeles
944,0.0,-0.21,1973,September,Los Angeles
945,0.13,-0.38,1973,October,Los Angeles
946,1.79,0.5,1973,November,Los Angeles
947,0.7,-1.73,1973,December,Los Angeles
948,7.49,4.2,1974,January,Los Angeles
949,0.1,-3.32,1974,February,Los Angeles
950,3.26,0.45,1974,March,Los Angeles
951,0.33,-0.79,1974,April,Los Angeles
952,0.13,-0.19,1974,May,Los Angeles
953,0.01,-0.05,1974,June,Los Angeles
954,0.08,0.05,1974,July,Los Angeles
955,0.05,-0.02,1974,August,Los Angeles
956,0.0,-0.21,1974,September,Los Angeles
957,1.09,0.58,1974,October,Los Angeles
958,0.13,-1.16,1974,November,Los Angeles
959,3.6,1.17,1974,December,Los Angeles
960,0.18,-3.11,1975,January,Los Angeles
961,2.49,-0.93,1975,February,Los Angeles
962,4.24,1.43,1975,March,Los Angeles
963,1.91,0.79,1975,April,Los Angeles
964,0.08,-0.24,1975,May,Los Angeles
965,0.02,-0.04,1975,June,Los Angeles
966,0.01,-0.02,1975,July,Los Angeles
967,0.01,-0.06,1975,August,Los Angeles
968,0.08,-0.13,1975,September,Los Angeles
969,0.33,-0.18,1975,October,Los Angeles
970,0.12,-1.17,1975,November,Los Angeles
971,0.28,-2.15,1975,December,Los Angeles
972,0.0,-3.29,1976,January,Los Angeles
973,4.46,1.04,1976,February,Los Angeles
974,1.49,-1.32,1976,March,Los Angeles
975,0.94,-0.18,1976,April,Los Angeles
976,0.13,-0.19,1976,May,Los Angeles
977,0.14,0.08,1976,June,Los Angeles
978,0.05,0.02,1976,July,Los Angeles
979,0.12,0.05,1976,August,Los Angeles
980,1.23,1.02,1976,September,Los Angeles
981,0.38,-0.13,1976,October,Los Angeles
982,0.55,-0.74,1976,November,Los Angeles
983,0.56,-1.87,1976,December,Los Angeles
984,3.97,0.68,1977,January,Los Angeles
985,0.28,-3.14,1977,February,Los Angeles
986,1.61,-1.2,1977,March,Los Angeles
987,0.01,-1.11,1977,April,Los Angeles
988,1.67,1.35,1977,May,Los Angeles
989,0.04,-0.02,1977,June,Los Angeles
990,0.0,-0.03,1977,July,Los Angeles
991,0.47,0.4,1977,August,Los Angeles
992,0.01,-0.2,1977,September,Los Angeles
993,0.02,-0.49,1977,October,Los Angeles
994,0.17,-1.12,1977,November,Los Angeles
995,5.43,3.0,1977,December,Los Angeles
996,7.2,3.91,1978,January,Los Angeles
997,8.81,5.39,1978,February,Los Angeles
998,10.23,7.42,1978,March,Los Angeles
999,2.24,1.12,1978,April,Los Angeles
1000,0.03,-0.29,1978,May,Los Angeles
1001,0.0,-0.06,1978,June,Los Angeles
1002,0.02,-0.01,1978,July,Los Angeles
1003,0.07,0.0,1978,August,Los Angeles
1004,0.98,0.77,1978,September,Los Angeles
1005,0.17,-0.34,1978,October,Los Angeles
1006,2.04,0.75,1978,November,Los Angeles
1007,2.11,-0.32,1978,December,Los Angeles
1008,7.18,3.89,1979,January,Los Angeles
1009,3.1,-0.32,1979,February,Los Angeles
1010,5.4,2.59,1979,March,Los Angeles
1011,0.03,-1.09,1979,April,Los Angeles
1012,0.09,-0.23,1979,May,Los Angeles
1013,0.01,-0.05,1979,June,Los Angeles
1014,0.01,-0.02,1979,July,Los Angeles
1015,0.04,-0.03,1979,August,Los Angeles
1016,0.04,-0.17,1979,September,Los Angeles
1017,0.67,0.16,1979,October,Los Angeles
1018,0.47,-0.82,1979,November,Los Angeles
1019,0.6,-1.83,1979,December,Los Angeles
1020,7.42,4.13,1980,January,Los Angeles
1021,12.49,9.07,1980,February,Los Angeles
1022,4.08,1.27,1980,March,Los Angeles
1023,0.59,-0.53,1980,April,Los Angeles
1024,0.54,0.22,1980,May,Los Angeles
1025,0.0,-0.06,1980,June,Los Angeles
1026,0.02,-0.01,1980,July,Los Angeles
1027,0.0,-0.07,1980,August,Los Angeles
1028,0.0,-0.21,1980,September,Los Angeles
1029,0.02,-0.49,1980,October,Los Angeles
1030,0.0,-1.29,1980,November,Los Angeles
1031,0.81,-1.62,1980,December,Los Angeles
1032,2.67,-0.62,1981,January,Los Angeles
1033,1.53,-1.89,1981,February,Los Angeles
1034,4.03,1.22,1981,March,Los Angeles
1035,0.58,-0.54,1981,April,Los Angeles
1036,0.07,-0.25,1981,May,Los Angeles
1037,0.0,-0.06,1981,June,Los Angeles
1038,0.0,-0.03,1981,July,Los Angeles
1039,0.0,-0.07,1981,August,Los Angeles
1040,0.04,-0.17,1981,September,Los Angeles
1041,0.53,0.02,1981,October,Los Angeles
1042,2.48,1.19,1981,November,Los Angeles
1043,0.43,-2.0,1981,December,Los Angeles
