,Value,Anomaly,year,Month,county
903,54.6,-2.1,1970,April,Contra Costa
904,64.4,2.9,1970,May,Contra Costa
905,66.9,0.0,1970,June,Contra Costa
906,71.8,1.1,1970,July,Contra Costa
907,69.9,-0.4,1970,August,Contra Costa
908,70.1,1.6,1970,September,Contra Costa
909,60.2,-2.2,1970,October,Contra Costa
910,55.0,1.7,1970,November,Contra Costa
911,45.9,-0.9,1970,December,Contra Costa
912,46.3,0.4,1971,January,Contra Costa
913,49.2,-0.8,1971,February,Contra Costa
914,51.9,-1.1,1971,March,Contra Costa
915,54.3,-2.4,1971,April,Contra Costa
916,58.8,-2.7,1971,May,Contra Costa
917,65.8,-1.1,1971,June,Contra Costa
918,71.2,0.5,1971,July,Contra Costa
919,73.0,2.7,1971,August,Contra Costa
920,70.3,1.8,1971,September,Contra Costa
921,59.5,-2.9,1971,October,Contra Costa
922,52.2,-1.1,1971,November,Contra Costa
923,43.6,-3.2,1971,December,Contra Costa
924,42.8,-3.1,1972,January,Contra Costa
925,50.6,0.6,1972,February,Contra Costa
926,57.2,4.2,1972,March,Contra Costa
927,56.8,0.1,1972,April,Contra Costa
928,62.8,1.3,1972,May,Contra Costa
929,67.9,1.0,1972,June,Contra Costa
930,71.6,0.9,1972,July,Contra Costa
931,72.1,1.8,1972,August,Contra Costa
932,66.6,-1.9,1972,September,Contra Costa
933,61.1,-1.3,1972,October,Contra Costa
934,50.8,-2.5,1972,November,Contra Costa
935,42.3,-4.5,1972,December,Contra Costa
936,45.2,-0.7,1973,January,Contra Costa
937,51.2,1.2,1973,February,Contra Costa
938,50.7,-2.3,1973,March,Contra Costa
939,58.6,1.9,1973,April,Contra Costa
940,64.4,2.9,1973,May,Contra Costa
941,70.5,3.6,1973,June,Contra Costa
942,71.2,0.5,1973,July,Contra Costa
943,69.4,-0.9,1973,August,Contra Costa
944,67.6,-0.9,1973,September,Contra Costa
945,61.7,-0.7,1973,October,Contra Costa
946,52.0,-1.3,1973,November,Contra Costa
947,48.1,1.3,1973,December,Contra Costa
948,46.4,0.5,1974,January,Contra Costa
949,48.3,-1.7,1974,February,Contra Costa
950,53.0,0.0,1974,March,Contra Costa
951,55.4,-1.3,1974,April,Contra Costa
952,61.1,-0.4,1974,May,Contra Costa
953,68.1,1.2,1974,June,Contra Costa
954,71.2,0.5,1974,July,Contra Costa
955,71.3,1.0,1974,August,Contra Costa
956,69.6,1.1,1974,September,Contra Costa
957,64.0,1.6,1974,October,Contra Costa
958,52.5,-0.8,1974,November,Contra Costa
959,45.9,-0.9,1974,December,Contra Costa
960,45.3,-0.6,1975,January,Contra Costa
961,49.5,-0.5,1975,February,Contra Costa
962,51.1,-1.9,1975,March,Contra Costa
963,51.3,-5.4,1975,April,Contra Costa
964,62.8,1.3,1975,May,Contra Costa
965,65.9,-1.0,1975,June,Contra Costa
966,69.3,-1.4,1975,July,Contra Costa
967,70.0,-0.3,1975,August,Contra Costa
968,69.4,0.9,1975,September,Contra Costa
969,60.1,-2.3,1975,October,Contra Costa
970,51.4,-1.9,1975,November,Contra Costa
971,47.9,1.1,1975,December,Contra Costa
972,47.0,1.1,1976,January,Contra Costa
973,50.2,0.2,1976,February,Contra Costa
974,52.2,-0.8,1976,March,Contra Costa
975,54.5,-2.2,1976,April,Contra Costa
976,63.6,2.1,1976,May,Contra Costa
977,68.6,1.7,1976,June,Contra Costa
978,71.1,0.4,1976,July,Contra Costa
979,69.1,-1.2,1976,August,Contra Costa
980,69.0,0.5,1976,September,Contra Costa
981,64.7,2.3,1976,October,Contra Costa
982,56.2,2.9,1976,November,Contra Costa
983,47.6,0.8,1976,December,Contra Costa
984,44.9,-1.0,1977,January,Contra Costa
985,52.4,2.4,1977,February,Contra Costa
986,51.4,-1.6,1977,March,Contra Costa
987,59.8,3.1,1977,April,Contra Costa
988,57.3,-4.2,1977,May,Contra Costa
989,68.8,1.9,1977,June,Contra Costa
990,71.2,0.5,1977,July,Contra Costa
991,71.9,1.6,1977,August,Contra Costa
992,67.4,-1.1,1977,September,Contra Costa
993,63.6,1.2,1977,October,Contra Costa
994,55.0,1.7,1977,November,Contra Costa
995,50.4,3.6,1977,December,Contra Costa
996,50.2,4.3,1978,January,Contra Costa
997,51.1,1.1,1978,February,Contra Costa
998,56.9,3.9,1978,March,Contra Costa
999,55.2,-1.5,1978,April,Contra Costa
1000,64.7,3.2,1978,May,Contra Costa
1001,66.7,-0.2,1978,June,Contra Costa
1002,71.4,0.7,1978,July,Contra Costa
1003,72.3,2.0,1978,August,Contra Costa
1004,69.3,0.8,1978,September,Contra Costa
1005,65.2,2.8,1978,October,Contra Costa
1006,51.3,-2.0,1978,November,Contra Costa
1007,43.2,-3.6,1978,December,Contra Costa
1008,45.2,-0.7,1979,January,Contra Costa
1009,48.6,-1.4,1979,February,Contra Costa
1010,53.6,0.6,1979,March,Contra Costa
1011,56.3,-0.4,1979,April,Contra Costa
1012,64.3,2.8,1979,May,Contra Costa
1013,69.0,2.1,1979,June,Contra Costa
1014,72.1,1.4,1979,July,Contra Costa
1015,70.6,0.3,1979,August,Contra Costa
1016,72.9,4.4,1979,September,Contra Costa
1017,63.7,1.3,1979,October,Contra Costa
1018,52.4,-0.9,1979,November,Contra Costa
1019,48.6,1.8,1979,December,Contra Costa
1020,48.2,2.3,1980,January,Contra Costa
1021,52.8,2.8,1980,February,Contra Costa
1022,53.0,0.0,1980,March,Contra Costa
1023,57.1,0.4,1980,April,Contra Costa
1024,59.8,-1.7,1980,May,Contra Costa
1025,64.2,-2.7,1980,June,Contra Costa
1026,71.0,0.3,1980,July,Contra Costa
1027,69.2,-1.1,1980,August,Contra Costa
1028,67.6,-0.9,1980,September,Contra Costa
1029,63.9,1.5,1980,October,Contra Costa
1030,55.3,2.0,1980,November,Contra Costa
1031,48.5,1.7,1980,December,Contra Costa
1032,48.8,2.9,1981,January,Contra Costa
1033,52.5,2.5,1981,February,Contra Costa
1034,52.8,-0.2,1981,March,Contra Costa
1035,58.7,2.0,1981,April,Contra Costa
1036,63.7,2.2,1981,May,Contra Costa
1037,73.9,7.0,1981,June,Contra Costa
1038,71.3,0.6,1981,July,Contra Costa
1039,71.2,0.9,1981,August,Contra Costa
1040,69.4,0.9,1981,September,Contra Costa
1041,60.0,-2.4,1981,October,Contra Costa
1042,55.5,2.2,1981,November,Contra Costa
1043,50.1,3.3,1981,December,Contra Costa
1044,42.9,-3.0,1982,January,Contra Costa
1045,51.2,1.2,1982,February,Contra Costa
1046,50.7,-2.3,1982,March,Contra Costa
1047,55.6,-1.1,1982,April,Contra Costa
1048,62.8,1.3,1982,May,Contra Costa
1049,63.5,-3.4,1982,June,Contra Costa
1050,69.4,-1.3,1982,July,Contra Costa
1051,70.9,0.6,1982,August,Contra Costa
1052,68.4,-0.1,1982,September,Contra Costa
1053,62.6,0.2,1982,October,Contra Costa
1054,49.7,-3.6,1982,November,Contra Costa
1055,47.0,0.2,1982,December,Contra Costa
1056,45.6,-0.3,1983,January,Contra Costa
1057,51.2,1.2,1983,February,Contra Costa
1058,53.0,0.0,1983,March,Contra Costa
1059,54.2,-2.5,1983,April,Contra Costa
1060,62.2,0.7,1983,May,Contra Costa
1061,67.2,0.3,1983,June,Contra Costa
1062,69.5,-1.2,1983,July,Contra Costa
1063,72.8,2.5,1983,August,Contra Costa
1064,72.1,3.6,1983,September,Contra Costa
1065,65.4,3.0,1983,October,Contra Costa
1066,52.6,-0.7,1983,November,Contra Costa
1067,49.4,2.6,1983,December,Contra Costa
1068,47.8,1.9,1984,January,Contra Costa
1069,49.9,-0.1,1984,February,Contra Costa
1070,57.1,4.1,1984,March,Contra Costa
1071,56.3,-0.4,1984,April,Contra Costa
1072,66.5,5.0,1984,May,Contra Costa
1073,67.8,0.9,1984,June,Contra Costa
1074,74.6,3.9,1984,July,Contra Costa
1075,72.6,2.3,1984,August,Contra Costa
1076,74.5,6.0,1984,September,Contra Costa
1077,60.5,-1.9,1984,October,Contra Costa
1078,51.3,-2.0,1984,November,Contra Costa
1079,44.8,-2.0,1984,December,Contra Costa
1080,43.5,-2.4,1985,January,Contra Costa
1081,51.5,1.5,1985,February,Contra Costa
1082,50.5,-2.5,1985,March,Contra Costa
1083,60.8,4.1,1985,April,Contra Costa
1084,61.0,-0.5,1985,May,Contra Costa
1085,71.5,4.6,1985,June,Contra Costa
1086,73.6,2.9,1985,July,Contra Costa
1087,70.2,-0.1,1985,August,Contra Costa
1088,66.0,-2.5,1985,September,Contra Costa
1089,62.1,-0.3,1985,October,Contra Costa
1090,50.3,-3.0,1985,November,Contra Costa
1091,44.9,-1.9,1985,December,Contra Costa
1092,51.4,5.5,1986,January,Contra Costa
1093,53.7,3.7,1986,February,Contra Costa
1094,57.4,4.4,1986,March,Contra Costa
1095,57.5,0.8,1986,April,Contra Costa
1096,63.1,1.6,1986,May,Contra Costa
1097,68.1,1.2,1986,June,Contra Costa
1098,70.2,-0.5,1986,July,Contra Costa
1099,70.6,0.3,1986,August,Contra Costa
1100,64.7,-3.8,1986,September,Contra Costa
1101,63.6,1.2,1986,October,Contra Costa
1102,56.2,2.9,1986,November,Contra Costa
1103,47.2,0.4,1986,December,Contra Costa
1104,45.8,-0.1,1987,January,Contra Costa
1105,51.6,1.6,1987,February,Contra Costa
1106,53.7,0.7,1987,March,Contra Costa
1107,61.6,4.9,1987,April,Contra Costa
1108,65.8,4.3,1987,May,Contra Costa
1109,68.7,1.8,1987,June,Contra Costa
1110,68.0,-2.7,1987,July,Contra Costa
1111,70.8,0.5,1987,August,Contra Costa
1112,69.7,1.2,1987,September,Contra Costa
1113,66.1,3.7,1987,October,Contra Costa
1114,53.6,0.3,1987,November,Contra Costa
1115,46.8,0.0,1987,December,Contra Costa
1116,47.4,1.5,1988,January,Contra Costa
1117,53.3,3.3,1988,February,Contra Costa
1118,56.8,3.8,1988,March,Contra Costa
1119,58.5,1.8,1988,April,Contra Costa
1120,61.5,0.0,1988,May,Contra Costa
1121,67.9,1.0,1988,June,Contra Costa
1122,74.9,4.2,1988,July,Contra Costa
1123,71.7,1.4,1988,August,Contra Costa
1124,69.7,1.2,1988,September,Contra Costa
1125,63.7,1.3,1988,October,Contra Costa
1126,52.9,-0.4,1988,November,Contra Costa
1127,47.6,0.8,1988,December,Contra Costa
1128,45.1,-0.8,1989,January,Contra Costa
1129,46.1,-3.9,1989,February,Contra Costa
1130,54.3,1.3,1989,March,Contra Costa
1131,60.6,3.9,1989,April,Contra Costa
1132,62.7,1.2,1989,May,Contra Costa
1133,67.5,0.6,1989,June,Contra Costa
1134,71.7,1.0,1989,July,Contra Costa
1135,70.1,-0.2,1989,August,Contra Costa
1136,66.8,-1.7,1989,September,Contra Costa
1137,61.9,-0.5,1989,October,Contra Costa
1138,55.3,2.0,1989,November,Contra Costa
1139,47.1,0.3,1989,December,Contra Costa
1140,47.1,1.2,1990,January,Contra Costa
1141,47.1,-2.9,1990,February,Contra Costa
1142,54.1,1.1,1990,March,Contra Costa
1143,60.6,3.9,1990,April,Contra Costa
1144,62.0,0.5,1990,May,Contra Costa
1145,68.0,1.1,1990,June,Contra Costa
1146,72.7,2.0,1990,July,Contra Costa
1147,72.4,2.1,1990,August,Contra Costa
1148,70.4,1.9,1990,September,Contra Costa
1149,65.3,2.9,1990,October,Contra Costa
1150,53.9,0.6,1990,November,Contra Costa
1151,42.9,-3.9,1990,December,Contra Costa
1152,47.2,1.3,1991,January,Contra Costa
1153,54.4,4.4,1991,February,Contra Costa
1154,49.6,-3.4,1991,March,Contra Costa
1155,55.8,-0.9,1991,April,Contra Costa
1156,59.8,-1.7,1991,May,Contra Costa
1157,64.6,-2.3,1991,June,Contra Costa
1158,71.4,0.7,1991,July,Contra Costa
1159,69.3,-1.0,1991,August,Contra Costa
1160,71.0,2.5,1991,September,Contra Costa
1161,67.0,4.6,1991,October,Contra Costa
1162,55.6,2.3,1991,November,Contra Costa
1163,47.2,0.4,1991,December,Contra Costa
1164,44.8,-1.1,1992,January,Contra Costa
1165,53.4,3.4,1992,February,Contra Costa
1166,55.3,2.3,1992,March,Contra Costa
1167,61.0,4.3,1992,April,Contra Costa
1168,67.7,6.2,1992,May,Contra Costa
1169,67.5,0.6,1992,June,Contra Costa
1170,71.8,1.1,1992,July,Contra Costa
1171,74.0,3.7,1992,August,Contra Costa
1172,70.2,1.7,1992,September,Contra Costa
1173,66.0,3.6,1992,October,Contra Costa
1174,55.3,2.0,1992,November,Contra Costa
1175,45.5,-1.3,1992,December,Contra Costa
1176,45.5,-0.4,1993,January,Contra Costa
1177,49.3,-0.7,1993,February,Contra Costa
1178,56.8,3.8,1993,March,Contra Costa
1179,57.6,0.9,1993,April,Contra Costa
1180,63.0,1.5,1993,May,Contra Costa
1181,70.1,3.2,1993,June,Contra Costa
1182,71.2,0.5,1993,July,Contra Costa
1183,71.6,1.3,1993,August,Contra Costa
1184,69.6,1.1,1993,September,Contra Costa
1185,64.3,1.9,1993,October,Contra Costa
1186,53.2,-0.1,1993,November,Contra Costa
1187,45.9,-0.9,1993,December,Contra Costa
1188,47.8,1.9,1994,January,Contra Costa
1189,47.8,-2.2,1994,February,Contra Costa
1190,55.8,2.8,1994,March,Contra Costa
1191,57.9,1.2,1994,April,Contra Costa
1192,61.5,0.0,1994,May,Contra Costa
1193,68.1,1.2,1994,June,Contra Costa
1194,69.9,-0.8,1994,July,Contra Costa
1195,72.0,1.7,1994,August,Contra Costa
1196,69.3,0.8,1994,September,Contra Costa
1197,62.3,-0.1,1994,October,Contra Costa
1198,48.0,-5.3,1994,November,Contra Costa
1199,44.4,-2.4,1994,December,Contra Costa
1200,49.9,4.0,1995,January,Contra Costa
1201,52.9,2.9,1995,February,Contra Costa
1202,52.6,-0.4,1995,March,Contra Costa
1203,56.1,-0.6,1995,April,Contra Costa
1204,59.6,-1.9,1995,May,Contra Costa
1205,66.2,-0.7,1995,June,Contra Costa
1206,72.0,1.3,1995,July,Contra Costa
1207,72.7,2.4,1995,August,Contra Costa
1208,69.7,1.2,1995,September,Contra Costa
1209,65.3,2.9,1995,October,Contra Costa
1210,59.2,5.9,1995,November,Contra Costa
1211,50.9,4.1,1995,December,Contra Costa
1212,48.7,2.8,1996,January,Contra Costa
1213,52.8,2.8,1996,February,Contra Costa
1214,55.5,2.5,1996,March,Contra Costa
1215,60.0,3.3,1996,April,Contra Costa
1216,63.7,2.2,1996,May,Contra Costa
1217,69.5,2.6,1996,June,Contra Costa
1218,75.0,4.3,1996,July,Contra Costa
1219,74.4,4.1,1996,August,Contra Costa
1220,68.3,-0.2,1996,September,Contra Costa
1221,62.5,0.1,1996,October,Contra Costa
1222,54.8,1.5,1996,November,Contra Costa
1223,50.4,3.6,1996,December,Contra Costa
1224,47.5,1.6,1997,January,Contra Costa
1225,52.5,2.5,1997,February,Contra Costa
1226,57.4,4.4,1997,March,Contra Costa
1227,59.7,3.0,1997,April,Contra Costa
1228,68.6,7.1,1997,May,Contra Costa
1229,68.5,1.6,1997,June,Contra Costa
1230,72.1,1.4,1997,July,Contra Costa
1231,71.6,1.3,1997,August,Contra Costa
1232,71.9,3.4,1997,September,Contra Costa
1233,62.6,0.2,1997,October,Contra Costa
1234,55.7,2.4,1997,November,Contra Costa
1235,47.0,0.2,1997,December,Contra Costa
1236,48.7,2.8,1998,January,Contra Costa
1237,49.0,-1.0,1998,February,Contra Costa
1238,53.9,0.9,1998,March,Contra Costa
1239,55.5,-1.2,1998,April,Contra Costa
1240,56.6,-4.9,1998,May,Contra Costa
1241,64.0,-2.9,1998,June,Contra Costa
1242,71.8,1.1,1998,July,Contra Costa
1243,74.8,4.5,1998,August,Contra Costa
1244,69.8,1.3,1998,September,Contra Costa
1245,61.2,-1.2,1998,October,Contra Costa
1246,52.5,-0.8,1998,November,Contra Costa
1247,45.0,-1.8,1998,December,Contra Costa
1248,46.7,0.8,1999,January,Contra Costa
1249,48.7,-1.3,1999,February,Contra Costa
1250,50.0,-3.0,1999,March,Contra Costa
1251,56.2,-0.5,1999,April,Contra Costa
1252,59.5,-2.0,1999,May,Contra Costa
1253,66.5,-0.4,1999,June,Contra Costa
1254,68.8,-1.9,1999,July,Contra Costa
1255,69.9,-0.4,1999,August,Contra Costa
1256,70.6,2.1,1999,September,Contra Costa
1257,66.3,3.9,1999,October,Contra Costa
1258,55.8,2.5,1999,November,Contra Costa
1259,49.4,2.6,1999,December,Contra Costa
1260,49.4,3.5,2000,January,Contra Costa
1261,51.3,1.3,2000,February,Contra Costa
1262,54.8,1.8,2000,March,Contra Costa
1263,59.5,2.8,2000,April,Contra Costa
1264,63.7,2.2,2000,May,Contra Costa
1265,70.0,3.1,2000,June,Contra Costa
1266,68.6,-2.1,2000,July,Contra Costa
1267,71.5,1.2,2000,August,Contra Costa
1268,70.0,1.5,2000,September,Contra Costa
1269,60.8,-1.6,2000,October,Contra Costa
1270,50.0,-3.3,2000,November,Contra Costa
1271,49.1,2.3,2000,December,Contra Costa
1272,46.3,0.4,2001,January,Contra Costa
1273,48.6,-1.4,2001,February,Contra Costa
1274,56.9,3.9,2001,March,Contra Costa
1275,54.6,-2.1,2001,April,Contra Costa
1276,70.2,8.7,2001,May,Contra Costa
1277,71.0,4.1,2001,June,Contra Costa
1278,70.3,-0.4,2001,July,Contra Costa
1279,71.4,1.1,2001,August,Contra Costa
1280,68.8,0.3,2001,September,Contra Costa
1281,65.4,3.0,2001,October,Contra Costa
1282,55.4,2.1,2001,November,Contra Costa
1283,47.6,0.8,2001,December,Contra Costa
1284,46.0,0.1,2002,January,Contra Costa
1285,51.6,1.6,2002,February,Contra Costa
1286,52.8,-0.2,2002,March,Contra Costa
1287,57.1,0.4,2002,April,Contra Costa
1288,61.8,0.3,2002,May,Contra Costa
1289,68.4,1.5,2002,June,Contra Costa
1290,71.9,1.2,2002,July,Contra Costa
1291,71.0,0.7,2002,August,Contra Costa
1292,71.0,2.5,2002,September,Contra Costa
1293,62.7,0.3,2002,October,Contra Costa
1294,55.7,2.4,2002,November,Contra Costa
1295,49.0,2.2,2002,December,Contra Costa
1296,51.4,5.5,2003,January,Contra Costa
1297,50.4,0.4,2003,February,Contra Costa
1298,55.5,2.5,2003,March,Contra Costa
1299,53.1,-3.6,2003,April,Contra Costa
1300,62.7,1.2,2003,May,Contra Costa
1301,68.5,1.6,2003,June,Contra Costa
1302,74.6,3.9,2003,July,Contra Costa
1303,71.6,1.3,2003,August,Contra Costa
1304,71.6,3.1,2003,September,Contra Costa
1305,66.8,4.4,2003,October,Contra Costa
1306,51.2,-2.1,2003,November,Contra Costa
1307,48.1,1.3,2003,December,Contra Costa
1308,46.4,0.5,2004,January,Contra Costa
1309,49.9,-0.1,2004,February,Contra Costa
1310,60.7,7.7,2004,March,Contra Costa
1311,60.8,4.1,2004,April,Contra Costa
1312,63.4,1.9,2004,May,Contra Costa
1313,67.9,1.0,2004,June,Contra Costa
1314,71.4,0.7,2004,July,Contra Costa
1315,72.2,1.9,2004,August,Contra Costa
1316,71.1,2.6,2004,September,Contra Costa
1317,61.1,-1.3,2004,October,Contra Costa
1318,51.9,-1.4,2004,November,Contra Costa
1319,48.2,1.4,2004,December,Contra Costa
1320,45.9,0.0,2005,January,Contra Costa
1321,52.2,2.2,2005,February,Contra Costa
1322,56.1,3.1,2005,March,Contra Costa
1323,56.1,-0.6,2005,April,Contra Costa
1324,62.7,1.2,2005,May,Contra Costa
1325,65.5,-1.4,2005,June,Contra Costa
1326,74.6,3.9,2005,July,Contra Costa
1327,73.1,2.8,2005,August,Contra Costa
1328,66.4,-2.1,2005,September,Contra Costa
1329,62.7,0.3,2005,October,Contra Costa
1330,56.0,2.7,2005,November,Contra Costa
1331,50.1,3.3,2005,December,Contra Costa
1332,48.7,2.8,2006,January,Contra Costa
1333,51.8,1.8,2006,February,Contra Costa
1334,48.6,-4.4,2006,March,Contra Costa
1335,55.4,-1.3,2006,April,Contra Costa
1336,64.6,3.1,2006,May,Contra Costa
1337,70.8,3.9,2006,June,Contra Costa
1338,76.3,5.6,2006,July,Contra Costa
1339,70.1,-0.2,2006,August,Contra Costa
1340,68.7,0.2,2006,September,Contra Costa
1341,61.3,-1.1,2006,October,Contra Costa
1342,53.8,0.5,2006,November,Contra Costa
1343,47.8,1.0,2006,December,Contra Costa
1344,45.8,-0.1,2007,January,Contra Costa
1345,50.4,0.4,2007,February,Contra Costa
1346,57.5,4.5,2007,March,Contra Costa
1347,58.5,1.8,2007,April,Contra Costa
1348,63.5,2.0,2007,May,Contra Costa
1349,68.6,1.7,2007,June,Contra Costa
1350,71.4,0.7,2007,July,Contra Costa
1351,72.4,2.1,2007,August,Contra Costa
1352,67.4,-1.1,2007,September,Contra Costa
1353,60.6,-1.8,2007,October,Contra Costa
1354,56.2,2.9,2007,November,Contra Costa
1355,46.3,-0.5,2007,December,Contra Costa
1356,45.1,-0.8,2008,January,Contra Costa
1357,50.2,0.2,2008,February,Contra Costa
1358,54.0,1.0,2008,March,Contra Costa
1359,56.8,0.1,2008,April,Contra Costa
1360,63.7,2.2,2008,May,Contra Costa
1361,70.1,3.2,2008,June,Contra Costa
1362,72.1,1.4,2008,July,Contra Costa
1363,73.3,3.0,2008,August,Contra Costa
1364,70.8,2.3,2008,September,Contra Costa
1365,64.8,2.4,2008,October,Contra Costa
1366,56.4,3.1,2008,November,Contra Costa
1367,45.2,-1.6,2008,December,Contra Costa
1368,49.4,3.5,2009,January,Contra Costa
1369,49.5,-0.5,2009,February,Contra Costa
1370,53.2,0.2,2009,March,Contra Costa
1371,57.2,0.5,2009,April,Contra Costa
1372,65.0,3.5,2009,May,Contra Costa
1373,66.9,0.0,2009,June,Contra Costa
1374,71.8,1.1,2009,July,Contra Costa
1375,72.2,1.9,2009,August,Contra Costa
1376,73.0,4.5,2009,September,Contra Costa
1377,61.2,-1.2,2009,October,Contra Costa
1378,53.6,0.3,2009,November,Contra Costa
1379,45.8,-1.0,2009,December,Contra Costa
1380,47.7,1.8,2010,January,Contra Costa
1381,51.4,1.4,2010,February,Contra Costa
1382,53.4,0.4,2010,March,Contra Costa
1383,54.1,-2.6,2010,April,Contra Costa
1384,59.0,-2.5,2010,May,Contra Costa
1385,68.0,1.1,2010,June,Contra Costa
1386,69.8,-0.9,2010,July,Contra Costa
1387,68.7,-1.6,2010,August,Contra Costa
1388,70.3,1.8,2010,September,Contra Costa
1389,63.0,0.6,2010,October,Contra Costa
1390,52.8,-0.5,2010,November,Contra Costa
1391,49.2,2.4,2010,December,Contra Costa
1392,47.5,1.6,2011,January,Contra Costa
1393,48.6,-1.4,2011,February,Contra Costa
1394,51.9,-1.1,2011,March,Contra Costa
1395,55.7,-1.0,2011,April,Contra Costa
1396,59.0,-2.5,2011,May,Contra Costa
1397,65.7,-1.2,2011,June,Contra Costa
1398,70.2,-0.5,2011,July,Contra Costa
1399,70.7,0.4,2011,August,Contra Costa
1400,71.6,3.1,2011,September,Contra Costa
1401,63.9,1.5,2011,October,Contra Costa
1402,51.8,-1.5,2011,November,Contra Costa
1403,47.6,0.8,2011,December,Contra Costa
1404,49.3,3.4,2012,January,Contra Costa
1405,51.3,1.3,2012,February,Contra Costa
1406,51.5,-1.5,2012,March,Contra Costa
1407,57.7,1.0,2012,April,Contra Costa
1408,64.0,2.5,2012,May,Contra Costa
1409,67.5,0.6,2012,June,Contra Costa
1410,70.4,-0.3,2012,July,Contra Costa
1411,73.2,2.9,2012,August,Contra Costa
1412,70.5,2.0,2012,September,Contra Costa
1413,63.8,1.4,2012,October,Contra Costa
1414,55.5,2.2,2012,November,Contra Costa
1415,47.2,0.4,2012,December,Contra Costa
1416,45.9,0.0,2013,January,Contra Costa
1417,50.4,0.4,2013,February,Contra Costa
1418,56.4,3.4,2013,March,Contra Costa
1419,61.9,5.2,2013,April,Contra Costa
1420,64.8,3.3,2013,May,Contra Costa
1421,70.0,3.1,2013,June,Contra Costa
1422,72.5,1.8,2013,July,Contra Costa
1423,70.8,0.5,2013,August,Contra Costa
1424,68.5,0.0,2013,September,Contra Costa
1425,62.9,0.5,2013,October,Contra Costa
1426,56.2,2.9,2013,November,Contra Costa
1427,48.3,1.5,2013,December,Contra Costa
1428,54.4,8.5,2014,January,Contra Costa
1429,53.2,3.2,2014,February,Contra Costa
1430,57.7,4.7,2014,March,Contra Costa
1431,60.2,3.5,2014,April,Contra Costa
1432,66.2,4.7,2014,May,Contra Costa
1433,70.1,3.2,2014,June,Contra Costa
1434,73.4,2.7,2014,July,Contra Costa
1435,71.3,1.0,2014,August,Contra Costa
1436,70.4,1.9,2014,September,Contra Costa
1437,67.4,5.0,2014,October,Contra Costa
